PF02793	PF02354
PF01825	PF02354
PF14225	PF14228
PF14225	PF14222
PF14228	PF14222
PF16179	PF00554
PF12796	PF04960
PF12796	PF17959
PF04960	PF17959
PF13369	PF08755
PF11365	PF14818
PF01753	PF04969
PF01753	PF00443
PF04969	PF00443
PF00643	PF00917
PF02296	PF02883
PF02296	PF01602
PF03859	PF01833
PF11547	PF00632
PF11547	PF00658
PF00632	PF00658
PF13873	PF00271
PF13873	PF00176
PF00076	PF04818
PF00350	PF04799
PF04564	PF10408
PF00400	PF00643
PF00400	PF13765
PF17217	PF07679
PF17217	PF00791
PF17217	PF00090
PF17217	PF00531
PF07679	PF00791
PF07679	PF00090
PF07679	PF00531
PF00791	PF00090
PF00791	PF00531
PF00090	PF00531
PF06566	PF06567
PF00415	PF00651
PF00415	PF07707
PF00178	PF02198
PF00169	PF03456
PF00169	PF06602
PF00169	PF02893
PF00169	PF02141
PF00169	PF12335
PF03456	PF06602
PF03456	PF02893
PF03456	PF12335
PF06602	PF02893
PF06602	PF02141
PF06602	PF12335
PF02893	PF02141
PF02893	PF12335
PF02141	PF12335
PF17772	PF01853
PF17772	PF01530
PF01853	PF01530
PF13895	PF18452
PF13895	PF01582
PF18452	PF01582
PF13426	PF00027
PF13426	PF00520
PF04377	PF04376
PF13426	PF00233
PF13426	PF08629
PF00233	PF08629
PF00617	PF00130
PF00130	PF00618
PF00644	PF07647
PF00644	PF00023
PF00644	PF13606
PF00644	PF12796
PF07647	PF00023
PF07647	PF13606
PF07647	PF12796
PF00782	PF00686
PF13202	PF00254
PF16878	PF00046
PF02463	PF06470
PF00899	PF16420
PF03147	PF01409
PF00069	PF13281
PF00219	PF00090
PF00093	PF00090
PF00007	PF00090
PF02878	PF00408
PF00899	PF00581
PF00610	PF00618
PF00610	PF00617
PF00610	PF00027
PF00618	PF00027
PF00617	PF00027
PF08711	PF15694
PF08711	PF15693
PF15694	PF15693
PF11979	PF01363
PF11979	PF11409
PF01363	PF11409
PF04987	PF01663
PF07679	PF08686
PF07679	PF00014
PF07679	PF05986
PF08686	PF00014
PF08686	PF00090
PF08686	PF05986
PF00014	PF00090
PF00014	PF05986
PF08327	PF09229
PF08675	PF01424
PF08675	PF04857
PF01424	PF04857
PF00503	PF06390
PF01182	PF00479
PF01182	PF02781
PF00479	PF02781
PF17921	PF00651
PF17921	PF00096
PF01398	PF08969
PF09289	PF07648
PF00098	PF00642
PF00098	PF15663
PF00642	PF15663
PF02545	PF00891
PF02545	PF16864
PF00891	PF16864
PF01431	PF05649
PF10513	PF00439
PF10513	PF00855
PF00439	PF00855
PF00569	PF18346
PF00569	PF00415
PF00569	PF11515
PF00569	PF00632
PF00569	PF00173
PF00569	PF06701
PF03256	PF18346
PF03256	PF11515
PF03256	PF00632
PF03256	PF00173
PF03256	PF06701
PF18346	PF00415
PF18346	PF11515
PF18346	PF00632
PF18346	PF00173
PF18346	PF06701
PF00415	PF11515
PF00415	PF00632
PF00415	PF00173
PF00415	PF06701
PF11515	PF00632
PF11515	PF00173
PF11515	PF06701
PF00632	PF00173
PF00632	PF06701
PF00173	PF06701
PF00069	PF12202
PF11835	PF00076
PF02893	PF00566
PF18119	PF16739
PF18119	PF00271
PF18119	PF11648
PF18119	PF00270
PF16739	PF00271
PF16739	PF11648
PF16739	PF00270
PF00271	PF11648
PF11648	PF00270
PF00685	PF12062
PF02179	PF00397
PF05292	PF17408
PF14721	PF07992
PF00627	PF00069
PF12308	PF02191
PF00095	PF00014
PF00907	PF16176
PF04961	PF07837
PF04961	PF02971
PF07837	PF02971
PF03736	PF13855
PF16564	PF01429
PF01429	PF14048
PF01751	PF01131
PF16689	PF00514
PF16689	PF05924
PF16689	PF05923
PF16689	PF18797
PF16689	PF05956
PF00514	PF05924
PF00514	PF05923
PF00514	PF18797
PF00514	PF05956
PF05924	PF05923
PF05924	PF18797
PF05924	PF05956
PF05923	PF18797
PF05923	PF05956
PF18797	PF05956
PF02391	PF02597
PF00498	PF00069
PF00595	PF00640
PF00856	PF17982
PF00856	PF00855
PF00856	PF17907
PF00856	PF00505
PF17982	PF00855
PF17982	PF17907
PF17982	PF00505
PF00855	PF17907
PF00855	PF00505
PF17907	PF00505
PF00032	PF00033
PF00107	PF08240
PF02866	PF00056
PF02812	PF00208
PF00175	PF00970
PF02852	PF07992
PF02790	PF00116
PF00351	PF01842
PF07731	PF07732
PF07731	PF00394
PF07732	PF00394
PF07732	PF00754
PF00394	PF00754
PF07731	PF00754
PF02729	PF00185
PF00018	PF07714
PF00018	PF08919
PF07714	PF08919
PF08919	PF00017
PF00757	PF14843
PF00757	PF07714
PF00757	PF01030
PF14843	PF07714
PF14843	PF01030
PF07714	PF01030
PF00051	PF00089
PF00051	PF00594
PF00051	PF09396
PF00089	PF00594
PF00089	PF09396
PF00594	PF09396
PF00089	PF00008
PF00008	PF00594
PF00089	PF00024
PF00024	PF00051
PF00008	PF00039
PF00008	PF00040
PF00008	PF00051
PF00039	PF00089
PF00039	PF00040
PF00039	PF00051
PF00089	PF00040
PF00040	PF00051
PF00092	PF00084
PF00092	PF00089
PF07966	PF00026
PF01909	PF10421
PF17790	PF01835
PF17790	PF07677
PF17790	PF07678
PF17790	PF17789
PF17790	PF17791
PF17790	PF01821
PF17790	PF01759
PF17790	PF07703
PF17790	PF00207
PF01835	PF01821
PF01835	PF01759
PF07677	PF01821
PF07677	PF01759
PF07678	PF01821
PF07678	PF01759
PF17789	PF01821
PF17789	PF01759
PF17791	PF01821
PF17791	PF01759
PF01821	PF01759
PF01821	PF07703
PF01821	PF00207
PF01759	PF07703
PF01759	PF00207
PF00010	PF02344
PF00010	PF01056
PF02344	PF01056
PF00071	PF00179
PF00341	PF04692
PF07645	PF00057
PF07645	PF00058
PF00058	PF00008
PF00184	PF00220
PF08384	PF00976
PF08384	PF08035
PF00976	PF08035
PF00135	PF00086
PF00135	PF07699
PF00086	PF07699
PF00049	PF08365
PF00340	PF02394
PF05790	PF12104
PF05790	PF09191
PF05790	PF00047
PF12104	PF09191
PF12104	PF00047
PF09191	PF00047
PF00129	PF07654
PF00129	PF06623
PF07654	PF06623
PF00993	PF07654
PF00969	PF07654
PF01410	PF01391
PF01410	PF00093
PF01391	PF00093
PF01391	PF01413
PF00932	PF00038
PF08726	PF00018
PF00147	PF08702
PF00147	PF12160
PF08702	PF12160
PF00955	PF07565
PF00090	PF00057
PF00090	PF01823
PF00057	PF01823
PF09014	PF00084
PF00040	PF00041
PF00039	PF00041
PF00061	PF00014
PF09164	PF00273
PF02225	PF04389
PF02225	PF04253
PF04389	PF04253
PF00104	PF02159
PF00104	PF12743
PF02159	PF00105
PF02159	PF12743
PF00105	PF12743
PF06444	PF00361
PF01059	PF00361
PF00662	PF00361
PF00662	PF06455
PF00361	PF06455
PF04709	PF00019
PF18453	PF00084
PF00045	PF01033
PF12349	PF00368
PF06628	PF00199
PF02196	PF07714
PF02196	PF00130
PF07714	PF00130
PF14716	PF00533
PF14716	PF10391
PF14716	PF14791
PF14716	PF14792
PF00533	PF10391
PF00533	PF14791
PF00533	PF14792
PF10391	PF14791
PF10391	PF14792
PF14791	PF14792
PF02055	PF17189
PF16757	PF01120
PF06448	PF01347
PF06448	PF09172
PF06448	PF12491
PF01347	PF09172
PF01347	PF12491
PF09172	PF12491
PF02740	PF01114
PF00104	PF02155
PF00105	PF02155
PF00081	PF02777
PF00086	PF09307
PF00086	PF08831
PF09307	PF08831
PF02189	PF16680
PF16208	PF16210
PF00038	PF16210
PF00036	PF01023
PF16164	PF01826
PF16164	PF00092
PF16164	PF08742
PF16164	PF00094
PF16164	PF00093
PF01826	PF00092
PF01826	PF00093
PF00092	PF08742
PF00092	PF00094
PF00092	PF00093
PF08742	PF00093
PF00094	PF00093
PF00206	PF14698
PF18613	PF16920
PF18613	PF13855
PF18613	PF07714
PF16920	PF13855
PF16920	PF07714
PF13855	PF07714
PF00870	PF18521
PF00870	PF08563
PF07710	PF18521
PF07710	PF08563
PF18521	PF08563
PF02806	PF00128
PF08030	PF08022
PF08030	PF01794
PF08022	PF01794
PF02177	PF12924
PF02177	PF12925
PF02177	PF10515
PF02177	PF03494
PF02177	PF00014
PF12924	PF12925
PF12924	PF10515
PF12924	PF03494
PF12924	PF00014
PF12925	PF10515
PF12925	PF03494
PF12925	PF00014
PF10515	PF03494
PF10515	PF00014
PF03494	PF00014
PF18372	PF17205
PF18372	PF07974
PF18372	PF00362
PF18372	PF08725
PF18372	PF07965
PF17205	PF07974
PF17205	PF00362
PF17205	PF08725
PF17205	PF07965
PF07974	PF00362
PF07974	PF08725
PF07974	PF07965
PF00362	PF08725
PF00362	PF07965
PF08725	PF07965
PF00433	PF00130
PF00433	PF00168
PF00069	PF00168
PF00530	PF00057
PF00530	PF00089
PF00057	PF00089
PF18140	PF02785
PF18140	PF00289
PF18140	PF02786
PF18140	PF00364
PF07541	PF00575
PF17777	PF00466
PF03957	PF00170
PF05383	PF00076
PF05383	PF08777
PF00076	PF08777
PF13499	PF13405
PF09272	PF00089
PF16497	PF07654
PF00757	PF17870
PF01030	PF17870
PF17870	PF07714
PF00135	PF08674
PF17450	PF16499
PF01858	PF08934
PF01858	PF01857
PF01858	PF11934
PF08934	PF01857
PF08934	PF11934
PF01857	PF11934
PF00105	PF02161
PF02161	PF00104
PF02874	PF00006
PF05790	PF07686
PF07686	PF13895
PF00217	PF02807
PF00113	PF03952
PF03066	PF16276
PF00357	PF01839
PF00357	PF08441
PF00151	PF01477
PF14845	PF00728
PF00351	PF12549
PF04732	PF00038
PF03184	PF03221
PF03184	PF04218
PF03184	PF09026
PF03221	PF09026
PF04218	PF09026
PF07645	PF03098
PF03098	PF00084
PF09064	PF12662
PF09064	PF00059
PF09064	PF07645
PF12662	PF00059
PF00059	PF07645
PF02210	PF00054
PF02210	PF00594
PF02210	PF07645
PF00054	PF00594
PF00054	PF07645
PF00594	PF07645
PF07714	PF00047
PF00904	PF10583
PF03489	PF05184
PF03489	PF02199
PF05184	PF02199
PF00749	PF03129
PF00749	PF00587
PF00749	PF09180
PF00749	PF00458
PF00749	PF03950
PF00749	PF00043
PF03129	PF09180
PF03129	PF00458
PF03129	PF03950
PF03129	PF00043
PF00587	PF09180
PF00587	PF00458
PF00587	PF03950
PF00587	PF00043
PF09180	PF00458
PF09180	PF03950
PF09180	PF00043
PF00458	PF03950
PF00458	PF00043
PF03950	PF00043
PF08127	PF00112
PF02518	PF00183
PF02744	PF01087
PF00100	PF12947
PF00100	PF07645
PF07714	PF17813
PF07714	PF17812
PF07714	PF17756
PF07714	PF00028
PF17813	PF17812
PF17813	PF17756
PF17813	PF00028
PF17812	PF17756
PF17812	PF00028
PF17756	PF00028
PF10415	PF00206
PF00093	PF05735
PF00093	PF02412
PF05735	PF02412
PF05735	PF00090
PF02412	PF00090
PF04704	PF00096
PF00001	PF10413
PF00531	PF18422
PF18422	PF00020
PF16028	PF00128
PF02837	PF02836
PF02837	PF00703
PF02836	PF00703
PF00448	PF02881
PF00448	PF04086
PF02881	PF04086
PF00733	PF13537
PF00413	PF00040
PF00045	PF00040
PF00040	PF01471
PF02798	PF00043
PF01379	PF03900
PF00610	PF00169
PF12453	PF00041
PF12453	PF00102
PF12453	PF12567
PF00041	PF12567
PF00102	PF12567
PF01403	PF07714
PF01437	PF07714
PF07714	PF01833
PF12220	PF00076
PF00219	PF00086
PF16122	PF00318
PF09240	PF00047
PF10162	PF13229
PF10162	PF01833
PF13229	PF01833
PF00157	PF00046
PF02803	PF00108
PF03712	PF01082
PF03712	PF03351
PF01082	PF03351
PF00050	PF09289
PF00050	PF10591
PF09289	PF10591
PF11627	PF00076
PF00533	PF00645
PF00533	PF08063
PF00533	PF00644
PF00533	PF02877
PF00533	PF05406
PF00645	PF08063
PF00645	PF00644
PF00645	PF02877
PF00645	PF05406
PF08063	PF00644
PF08063	PF02877
PF08063	PF05406
PF00644	PF02877
PF00644	PF05406
PF02877	PF05406
PF08996	PF12254
PF08996	PF00136
PF08996	PF03104
PF12254	PF00136
PF12254	PF03104
PF16470	PF00082
PF16470	PF01483
PF00082	PF01483
PF01433	PF09127
PF00071	PF07525
PF12937	PF00622
PF14904	PF10294
PF01500	PF13885
PF00168	PF01735
PF00168	PF18695
PF01735	PF18695
PF00642	PF00076
PF00291	PF00571
PF13499	PF00036
PF13843	PF00176
PF13843	PF00271
PF09316	PF00249
PF09316	PF07988
PF00249	PF07988
PF16863	PF13802
PF01055	PF13802
PF00088	PF13802
PF02166	PF00104
PF02166	PF00105
PF00452	PF02180
PF07679	PF00102
PF00084	PF18434
PF00084	PF00090
PF00084	PF00057
PF00084	PF01823
PF18434	PF00090
PF18434	PF00057
PF18434	PF01823
PF00027	PF02197
PF00041	PF12772
PF09067	PF12772
PF10522	PF00418
PF10522	PF08377
PF00418	PF08377
PF00096	PF11928
PF00215	PF00156
PF02780	PF02779
PF00357	PF00092
PF00059	PF01391
PF00621	PF00168
PF00621	PF00620
PF00621	PF09036
PF00168	PF00620
PF00168	PF09036
PF00620	PF09036
PF02770	PF02771
PF02770	PF00441
PF02771	PF00441
PF07679	PF18123
PF18123	PF07714
PF18123	PF00047
PF01028	PF14370
PF01028	PF02919
PF14370	PF02919
PF08070	PF00521
PF08070	PF16898
PF08070	PF00204
PF08070	PF01751
PF08070	PF02518
PF00521	PF16898
PF00521	PF00204
PF00521	PF01751
PF00521	PF02518
PF16898	PF00204
PF16898	PF01751
PF16898	PF02518
PF00204	PF01751
PF00204	PF02518
PF01751	PF02518
PF17840	PF00240
PF00682	PF00289
PF00682	PF02436
PF00682	PF02785
PF00682	PF00364
PF00682	PF02786
PF00289	PF02436
PF02436	PF02785
PF02436	PF00364
PF02436	PF02786
PF09069	PF00397
PF09069	PF00435
PF09069	PF00307
PF09068	PF00397
PF09068	PF00435
PF09068	PF00307
PF00569	PF00397
PF00569	PF00435
PF00569	PF00307
PF00397	PF00435
PF00397	PF00307
PF01268	PF02882
PF01268	PF00763
PF02882	PF00763
PF01273	PF02886
PF04089	PF08999
PF00878	PF00040
PF00047	PF02189
PF00076	PF00658
PF00705	PF02747
PF07142	PF00038
PF03129	PF13393
PF13393	PF00458
PF02210	PF01410
PF02210	PF01391
PF01391	PF00014
PF00014	PF00092
PF00478	PF00571
PF08782	PF02437
PF01049	PF00028
PF01049	PF08758
PF00028	PF08758
PF00323	PF00879
PF04644	PF04643
PF05195	PF00557
PF02037	PF03730
PF02037	PF02735
PF02037	PF03731
PF03730	PF02735
PF03730	PF03731
PF02735	PF03731
PF03730	PF08785
PF02735	PF08785
PF08785	PF03731
PF00155	PF09029
PF01586	PF00010
PF01586	PF12232
PF00010	PF12232
PF18779	PF13516
PF14396	PF00005
PF14396	PF00664
PF00679	PF03764
PF00679	PF03144
PF00679	PF14492
PF00679	PF00009
PF03764	PF03144
PF03764	PF14492
PF03764	PF00009
PF03144	PF14492
PF14492	PF00009
PF01108	PF09294
PF13499	PF00307
PF00766	PF01012
PF02270	PF17683
PF01823	PF00168
PF12999	PF13202
PF12999	PF13015
PF13202	PF13015
PF02218	PF00018
PF07474	PF06119
PF07474	PF00058
PF07474	PF12947
PF07474	PF00086
PF07474	PF07645
PF07474	PF12662
PF06119	PF00058
PF06119	PF12947
PF06119	PF00086
PF06119	PF07645
PF06119	PF12662
PF00058	PF12947
PF00058	PF00086
PF12947	PF00086
PF12947	PF12662
PF00086	PF07645
PF00086	PF12662
PF08944	PF00787
PF08944	PF16621
PF08944	PF00018
PF00787	PF16621
PF16621	PF00018
PF02887	PF00224
PF00246	PF02244
PF00120	PF03951
PF01433	PF11838
PF03144	PF03143
PF00009	PF03143
PF01108	PF07140
PF09380	PF00769
PF00373	PF00769
PF00769	PF09379
PF00018	PF00130
PF00018	PF11971
PF00018	PF00307
PF00169	PF11971
PF00169	PF00307
PF00130	PF11971
PF00130	PF00017
PF00130	PF00621
PF00130	PF00307
PF11971	PF00017
PF11971	PF00621
PF11971	PF00307
PF00017	PF00621
PF00017	PF00307
PF00621	PF00307
PF18611	PF09240
PF14554	PF00341
PF03719	PF00333
PF00620	PF00130
PF00097	PF12940
PF00097	PF12560
PF00097	PF10426
PF12940	PF12560
PF12940	PF10426
PF12560	PF10426
PF17902	PF18373
PF17902	PF00681
PF18373	PF00681
PF07714	PF01094
PF07714	PF00211
PF01094	PF00211
PF00362	PF03160
PF00362	PF00041
PF07965	PF03160
PF07965	PF00041
PF03160	PF18372
PF03160	PF17205
PF03160	PF07974
PF03160	PF00041
PF18372	PF00041
PF17205	PF00041
PF07974	PF00041
PF00791	PF17809
PF00791	PF12796
PF00791	PF00023
PF17809	PF12796
PF17809	PF00531
PF17809	PF00023
PF12796	PF00531
PF00531	PF00023
PF02173	PF00170
PF13364	PF01301
PF13895	PF17736
PF00520	PF02214
PF18635	PF00086
PF00667	PF00258
PF00667	PF00175
PF00258	PF00175
PF02870	PF01035
PF13306	PF00001
PF08562	PF00188
PF07714	PF00611
PF00611	PF00017
PF18447	PF00041
PF00168	PF00018
PF00168	PF00017
PF00387	PF00018
PF00387	PF00017
PF00018	PF00388
PF00017	PF00388
PF09298	PF01557
PF03508	PF00029
PF09011	PF14887
PF00505	PF14887
PF04617	PF00046
PF06614	PF00612
PF06614	PF10580
PF00612	PF10580
PF00155	PF07706
PF00117	PF06418
PF08061	PF00270
PF08061	PF00271
PF00047	PF17988
PF17988	PF07679
PF17988	PF07714
PF17862	PF16450
PF00004	PF16450
PF13307	PF06733
PF13307	PF06777
PF06733	PF06777
PF00327	PF08079
PF11914	PF00096
PF11914	PF11928
PF04675	PF01068
PF04675	PF04679
PF01068	PF04679
PF00533	PF01834
PF00533	PF16589
PF01834	PF16589
PF01082	PF01436
PF03712	PF01436
PF07679	PF05790
PF00349	PF03727
PF01191	PF03871
PF00992	PF11636
PF13625	PF04851
PF13625	PF16203
PF04851	PF16203
PF00035	PF00069
PF02165	PF00096
PF10525	PF00046
PF00999	PF16644
PF11825	PF00104
PF11825	PF00105
PF00092	PF08487
PF00092	PF06668
PF08487	PF06668
PF00531	PF16179
PF00531	PF00554
PF16179	PF12796
PF12796	PF00554
PF13181	PF00564
PF13181	PF00018
PF00564	PF00018
PF00095	PF10511
PF00591	PF02885
PF00591	PF07831
PF02885	PF07831
PF00689	PF12424
PF12424	PF00690
PF14478	PF01122
PF16500	PF02984
PF16500	PF00134
PF13895	PF08205
PF00488	PF01624
PF05188	PF01624
PF05192	PF01624
PF00690	PF09040
PF09040	PF00689
PF13202	PF01067
PF13202	PF00648
PF04814	PF04813
PF04814	PF04812
PF04813	PF04812
PF03516	PF01023
PF00616	PF00018
PF00616	PF00017
PF02189	PF11628
PF09412	PF01033
PF17039	PF00852
PF01091	PF05196
PF13716	PF00616
PF00330	PF00694
PF01754	PF02338
PF02872	PF00149
PF12157	PF09247
PF12157	PF15288
PF12157	PF00439
PF09247	PF15288
PF09247	PF00439
PF15288	PF00439
PF07479	PF01210
PF00041	PF00536
PF14575	PF00536
PF07714	PF00536
PF01404	PF00536
PF03523	PF00530
PF03523	PF01391
PF00530	PF01391
PF06459	PF00520
PF06459	PF01365
PF06459	PF02815
PF06459	PF02026
PF06459	PF08709
PF06459	PF08454
PF06459	PF00622
PF00520	PF01365
PF00520	PF02815
PF00520	PF02026
PF00520	PF08709
PF00520	PF08454
PF00520	PF00622
PF01365	PF02815
PF01365	PF02026
PF01365	PF08709
PF01365	PF08454
PF01365	PF00622
PF02815	PF02026
PF02815	PF08709
PF02815	PF08454
PF02815	PF00622
PF02026	PF08709
PF02026	PF08454
PF02026	PF00622
PF08709	PF08454
PF08709	PF00622
PF08454	PF00622
PF01642	PF02310
PF00169	PF01237
PF16121	PF08071
PF16121	PF00900
PF16121	PF00467
PF08071	PF00900
PF08071	PF00467
PF00900	PF00467
PF02843	PF00551
PF02843	PF02769
PF02843	PF01071
PF02843	PF00586
PF02843	PF02844
PF00551	PF02769
PF00551	PF01071
PF00551	PF00586
PF00551	PF02844
PF02769	PF01071
PF02769	PF00586
PF02769	PF02844
PF01071	PF00586
PF01071	PF02844
PF00586	PF02844
PF00041	PF00147
PF00041	PF18720
PF00147	PF07974
PF00147	PF18720
PF07974	PF18720
PF01259	PF00731
PF00108	PF02036
PF02803	PF02036
PF07941	PF00520
PF07941	PF02214
PF01296	PF06540
PF04589	PF02257
PF02761	PF02762
PF02761	PF00627
PF02761	PF02262
PF02762	PF00627
PF02762	PF02262
PF00627	PF02262
PF00059	PF00652
PF00652	PF00040
PF05181	PF01286
PF03098	PF00008
PF08075	PF00076
PF00041	PF17869
PF00041	PF00095
PF17869	PF00095
PF03949	PF00390
PF02347	PF01212
PF00579	PF00458
PF07650	PF00189
PF00041	PF00194
PF00194	PF00102
PF03172	PF00505
PF03172	PF09011
PF03172	PF00439
PF00505	PF01342
PF00505	PF00439
PF01342	PF09011
PF01342	PF00439
PF09011	PF00439
PF00609	PF14513
PF00781	PF14513
PF00130	PF14513
PF00292	PF00046
PF00292	PF12360
PF00046	PF12360
PF02867	PF00317
PF02867	PF03477
PF00317	PF03477
PF01462	PF00001
PF01462	PF13306
PF01462	PF12369
PF00001	PF12369
PF13306	PF12369
PF00055	PF00054
PF00052	PF00054
PF00054	PF06009
PF00054	PF06008
PF00736	PF10587
PF16899	PF00134
PF04990	PF04998
PF04990	PF04992
PF04990	PF05001
PF04990	PF00623
PF04990	PF04983
PF04990	PF04997
PF04990	PF05000
PF04998	PF04992
PF04998	PF05001
PF04992	PF05001
PF04992	PF00623
PF04992	PF04983
PF04992	PF04997
PF04992	PF05000
PF05001	PF00623
PF05001	PF04983
PF05001	PF04997
PF05001	PF05000
PF18797	PF05937
PF18797	PF05972
PF05923	PF05937
PF05923	PF05972
PF05956	PF05937
PF05956	PF05972
PF16689	PF05937
PF16689	PF05972
PF05937	PF05972
PF05937	PF00514
PF05937	PF05924
PF05972	PF00514
PF05972	PF05924
PF00069	PF00615
PF00169	PF00615
PF10570	PF07686
PF17207	PF17855
PF17207	PF00493
PF17207	PF14551
PF17855	PF00493
PF17855	PF14551
PF00493	PF14551
PF02874	PF00306
PF00306	PF00006
PF00102	PF00595
PF00102	PF09379
PF00102	PF09380
PF00102	PF00373
PF00595	PF09379
PF00595	PF09380
PF00595	PF00373
PF01426	PF00145
PF01426	PF12047
PF01426	PF02008
PF01426	PF06464
PF00145	PF12047
PF00145	PF02008
PF00145	PF06464
PF12047	PF02008
PF12047	PF06464
PF02008	PF06464
PF08264	PF00043
PF08264	PF00133
PF00043	PF00133
PF00043	PF00647
PF02798	PF00647
PF01064	PF00069
PF02149	PF00069
PF02149	PF00627
PF00930	PF00326
PF16900	PF04057
PF16900	PF08646
PF16900	PF01336
PF04057	PF08646
PF04057	PF01336
PF08646	PF01336
PF02787	PF00185
PF02787	PF01979
PF02787	PF00988
PF02787	PF02786
PF02787	PF00117
PF02787	PF02729
PF02787	PF02142
PF00185	PF01979
PF00185	PF00988
PF00185	PF02786
PF00185	PF00117
PF00185	PF02142
PF01979	PF00988
PF01979	PF02786
PF01979	PF00117
PF01979	PF02729
PF01979	PF02142
PF00988	PF02786
PF00988	PF00117
PF00988	PF02729
PF00988	PF02142
PF02786	PF00117
PF02786	PF02729
PF02786	PF02142
PF00117	PF02729
PF00117	PF02142
PF02729	PF02142
PF18100	PF00233
PF00047	PF18452
PF03489	PF00657
PF14723	PF14722
PF04757	PF00097
PF10588	PF00384
PF10588	PF09326
PF00384	PF09326
PF01285	PF17725
PF00581	PF00782
PF00867	PF00752
PF00047	PF00629
PF00047	PF00102
PF00883	PF02789
PF00102	PF08736
PF00595	PF08736
PF08271	PF11521
PF08271	PF02002
PF11521	PF02002
PF02186	PF18121
PF00082	PF12177
PF01483	PF12177
PF12177	PF16470
PF16470	PF14843
PF16470	PF08686
PF00082	PF14843
PF00082	PF08686
PF01483	PF14843
PF01483	PF08686
PF14843	PF08686
PF00082	PF12580
PF07699	PF00536
PF00102	PF00017
PF00017	PF00640
PF01388	PF08169
PF01388	PF11717
PF08169	PF11717
PF08429	PF02373
PF08429	PF02928
PF08429	PF01388
PF08429	PF02375
PF08429	PF00628
PF02373	PF02928
PF02373	PF01388
PF02928	PF01388
PF02928	PF02375
PF02928	PF00628
PF01388	PF02375
PF01388	PF00628
PF02375	PF00628
PF00456	PF02780
PF00456	PF02779
PF02898	PF00258
PF02898	PF00667
PF02898	PF00175
PF00175	PF00595
PF02898	PF00595
PF00258	PF00595
PF00595	PF00667
PF03250	PF02205
PF12126	PF00643
PF16526	PF00520
PF16526	PF00027
PF07749	PF07912
PF10417	PF00578
PF00298	PF03946
PF00581	PF06617
PF06400	PF06401
PF00206	PF10397
PF01302	PF16641
PF13417	PF00043
PF04561	PF04563
PF04561	PF04560
PF04561	PF04566
PF04561	PF04567
PF04561	PF04565
PF04561	PF00562
PF04563	PF04560
PF04563	PF04566
PF04563	PF04567
PF04563	PF04565
PF04563	PF00562
PF04560	PF04566
PF04560	PF04567
PF04560	PF04565
PF04560	PF00562
PF04566	PF04567
PF04566	PF04565
PF04566	PF00562
PF04567	PF04565
PF04567	PF00562
PF04565	PF00562
PF02910	PF00890
PF08954	PF08953
PF08954	PF00400
PF08953	PF00400
PF02772	PF00438
PF02772	PF02773
PF00438	PF02773
PF00046	PF12284
PF02786	PF18302
PF00988	PF18302
PF18302	PF02142
PF18302	PF00117
PF18302	PF02787
PF00209	PF03491
PF00433	PF00169
PF14833	PF03446
PF01808	PF02142
PF00076	PF08080
PF13181	PF17830
PF13181	PF07719
PF17830	PF07719
PF03372	PF00620
PF03372	PF16776
PF00620	PF16776
PF09193	PF00001
PF14748	PF03807
PF01699	PF03160
PF01699	PF16494
PF03160	PF16494
PF02841	PF02263
PF12310	PF00178
PF03909	PF08567
PF09240	PF09294
PF05729	PF17776
PF05729	PF13516
PF17776	PF13516
PF14327	PF00076
PF14327	PF14304
PF00076	PF14304
PF07700	PF00211
PF07700	PF07701
PF00211	PF07701
PF00561	PF13419
PF07714	PF02019
PF00566	PF00443
PF09006	PF00059
PF09006	PF01391
PF08542	PF00004
PF08542	PF01078
PF00004	PF01078
PF00004	PF08519
PF00004	PF00533
PF08519	PF00533
PF12947	PF05735
PF12947	PF00093
PF12947	PF00090
PF12947	PF02412
PF07645	PF05735
PF07645	PF00093
PF07645	PF00090
PF07645	PF02412
PF05735	PF11598
PF07645	PF11598
PF11598	PF02412
PF11933	PF06512
PF11933	PF00520
PF06512	PF00520
PF12662	PF18193
PF12662	PF00683
PF18193	PF07645
PF18193	PF00683
PF07645	PF00683
PF00683	PF12661
PF18193	PF12661
PF12661	PF12662
PF00821	PF17297
PF00169	PF02174
PF14701	PF14702
PF14701	PF06202
PF14701	PF14699
PF14702	PF06202
PF14702	PF14699
PF06202	PF14699
PF02736	PF00612
PF00612	PF01576
PF04053	PF00400
PF00076	PF00641
PF12067	PF00505
PF08447	PF00010
PF08447	PF00989
PF00029	PF16791
PF00505	PF08347
PF00025	PF13445
PF00025	PF00643
PF00573	PF14374
PF05362	PF00004
PF05362	PF02190
PF00004	PF02190
PF02879	PF00408
PF02879	PF02880
PF02879	PF02878
PF00408	PF02880
PF02880	PF02878
PF00149	PF16891
PF08515	PF00069
PF07714	PF00069
PF02150	PF01096
PF07714	PF08917
PF00105	PF12577
PF12577	PF00104
PF00534	PF08288
PF08983	PF00001
PF00402	PF00307
PF00097	PF00533
PF00097	PF12820
PF00533	PF12820
PF16886	PF00006
PF16886	PF02874
PF13086	PF01424
PF13086	PF01428
PF13087	PF01424
PF13087	PF01428
PF01424	PF01428
PF01391	PF06482
PF06482	PF06121
PF06482	PF01392
PF01391	PF06121
PF01391	PF01392
PF06121	PF01392
PF02376	PF08172
PF00046	PF08172
PF08603	PF01213
PF00041	PF09240
PF00041	PF06328
PF09240	PF06328
